,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999","Income_$10,000_14,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Income_$100,000_149,999",Some_other_race_alone_percent,"Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $75,000 to $99,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more"
967,30539.0,17.3,2.5,8.4,13.3,2.5,0.00911143363974,9.3,0.6
968,118269.0,1.6,22.5,1.6,1.6,22.5,0.00582847626978,18.5,37.2
969,61411.0,1.3,15.0,8.2,0.0,15.0,0.0731840524304,13.9,16.6
970,16721.0,27.2,1.4,20.7,23.2,1.4,0.41805599245,3.7,0.0
971,42910.0,18.7,15.7,6.1,15.0,15.7,0.131124913734,8.9,7.3
972,109167.0,8.7,24.7,4.1,4.0,24.7,0.08229352347,11.0,34.1
973,78883.0,7.6,15.2,4.8,5.0,15.2,0.0616874135546,14.5,26.7
974,32692.0,20.9,2.5,13.2,16.8,2.5,0.207104154124,8.3,10.9
975,59875.0,9.5,10.4,4.4,8.0,10.4,0.0357075382581,13.1,18.0
976,141300.0,3.8,21.7,1.0,0.2,21.7,0.0055387713998,11.2,48.8
977,25979.0,24.5,3.8,9.5,14.1,3.8,0.0209257206208,8.1,5.5
978,47992.0,17.7,8.1,10.9,11.6,8.1,0.095102829224,10.7,10.7
979,17409.0,26.5,2.7,19.5,18.5,2.7,0.447417316983,2.5,0.0
980,209125.0,1.4,20.3,0.6,0.0,20.3,0.0090474993717,3.0,65.7
981,42583.0,12.8,10.9,9.4,8.6,10.9,0.234144157588,11.7,3.5
982,84327.0,3.1,19.8,5.6,2.6,19.8,0.0902366863905,12.4,20.8
983,16084.0,29.3,1.0,18.5,23.2,1.0,0.245121683841,4.2,2.0
984,14767.0,27.6,1.7,23.5,20.4,1.7,0.200957786449,1.1,1.1
985,34712.0,19.7,10.7,6.3,11.7,10.7,0.182186234818,7.5,8.2
986,57880.0,10.6,11.7,12.2,8.7,11.7,0.0475776667391,11.7,22.6
987,53963.0,8.8,22.9,5.1,6.1,22.9,0.0236051502146,9.8,8.1
988,40045.0,15.0,7.5,7.8,11.1,7.5,0.167921686747,10.5,4.9
989,26902.0,16.5,5.0,11.3,11.4,5.0,0.0460400109619,3.7,5.2
990,54113.0,3.5,10.2,5.8,2.0,10.2,0.13829787234,21.1,7.0
991,36146.0,13.4,4.4,17.6,7.0,4.4,0.106051703878,11.4,11.2
992,102679.0,4.4,33.2,0.0,1.4,33.2,0.0133473832104,10.8,22.0
993,50466.0,10.5,11.1,3.8,4.6,11.1,0.0372839227206,6.0,8.8
994,163889.0,3.9,13.9,2.0,0.8,13.9,0.0,6.1,55.4
995,59028.0,13.3,17.1,1.9,5.4,17.1,0.0552185409862,13.9,11.1
996,32805.0,18.3,10.3,8.3,11.6,10.3,0.279057311194,5.6,12.6
997,44637.0,15.5,11.9,12.3,6.2,11.9,0.117299578059,10.9,13.4
998,53405.0,17.8,12.8,6.1,9.3,12.8,0.0397660818713,11.0,13.1
999,68304.0,8.9,14.9,6.6,7.1,14.9,0.0338432122371,7.2,24.8
1000,80825.0,9.3,20.3,3.5,4.0,20.3,0.0393682225365,18.2,14.8
1001,26938.0,20.4,5.6,12.5,11.5,5.6,0.0158766948661,6.5,8.8
1002,101886.0,3.2,16.2,1.4,2.7,16.2,0.0217924271316,16.2,36.6
1003,63631.0,6.1,10.7,8.9,4.1,10.7,0.0592492085029,4.0,22.9
1004,124441.0,2.7,18.1,10.0,0.0,18.1,0.0650134048257,4.4,43.4
1005,88304.0,7.9,9.0,7.3,6.9,9.0,0.00674335581119,4.7,40.3
1006,91875.0,6.0,23.5,1.5,1.9,23.5,0.0458232531664,7.5,24.8
1007,102202.0,4.6,21.9,2.1,2.4,21.9,0.0078964685238,19.5,28.8
1008,117670.0,6.2,19.1,2.8,2.1,19.1,0.012591119947,7.0,37.1
1009,126525.0,5.6,18.6,0.0,0.8,18.6,0.0046805046805,9.8,44.8
1010,109638.0,5.0,15.0,1.3,0.2,15.0,0.0258524626699,12.1,42.4
1011,120795.0,1.8,26.5,3.3,1.0,26.5,0.0531732418525,5.9,31.0
1012,109885.0,5.6,25.0,0.9,1.5,25.0,0.00720221606648,5.9,38.8
1013,148750.0,2.1,15.4,1.9,1.7,15.4,0.0411849710983,9.6,49.1
1014,116619.0,1.8,25.8,1.6,0.0,25.8,0.0093984962406,6.5,38.3
1015,104745.0,13.1,10.5,0.9,0.3,10.5,0.00351887396033,3.7,42.4
1016,108807.0,5.4,15.2,2.5,1.0,15.2,0.0245523352409,8.9,36.7
1017,96656.0,3.7,12.4,2.2,2.2,12.4,0.00767918088737,14.1,36.6
1018,112100.0,8.8,13.2,6.0,5.5,13.2,0.0184584178499,4.5,42.0
1019,77837.0,0.0,4.6,0.0,0.0,4.6,0.113028953229,36.9,9.9
1020,123629.0,5.5,9.9,1.3,1.2,9.9,0.00164158686731,10.6,46.7
1021,91010.0,4.5,19.1,4.4,1.7,19.1,0.0385539274562,16.5,25.6
1022,73022.0,6.6,12.0,3.5,1.2,12.0,0.0194434742112,9.3,27.0
1023,69537.0,10.4,15.3,5.5,5.6,15.3,0.0602106227106,11.6,19.8
1024,73604.0,4.0,13.2,5.3,2.8,13.2,0.0529801324503,9.2,26.0
1025,80808.0,9.2,21.2,6.9,2.5,21.2,0.0179967278677,9.2,22.4
1026,134663.0,5.2,12.8,0.0,1.0,12.8,0.0167932826869,11.0,48.9
1027,104725.0,4.4,21.7,2.1,2.1,21.7,0.0386431002305,11.5,30.9
1028,106621.0,6.9,18.2,2.4,3.5,18.2,0.0290995607613,10.0,35.1
1029,88375.0,3.5,11.9,2.8,1.6,11.9,0.0055388320289,12.4,32.3
1030,95234.0,5.5,21.9,2.3,1.8,21.9,0.00653694131955,14.3,25.7
1031,124410.0,4.8,19.2,1.8,0.6,19.2,0.00662565073355,11.8,40.0
1032,91316.0,5.4,10.0,1.8,0.8,10.0,0.0,14.4,37.0
1033,62667.0,11.7,9.2,3.3,5.1,9.2,0.0172,6.8,30.7
1034,86250.0,8.2,16.6,3.4,5.6,16.6,0.0164502164502,10.9,28.9
1035,86846.0,4.0,19.0,2.8,1.3,19.0,0.0108854374087,13.4,24.4
1036,133071.0,7.3,13.3,2.2,5.0,13.3,0.00217908082409,5.8,43.5
1037,110614.0,5.1,21.8,2.0,2.0,21.8,0.00652818991098,10.1,31.1
1038,84338.0,7.0,13.7,2.3,4.6,13.7,0.0190428464044,14.2,28.2
1039,115054.0,4.4,14.5,2.5,0.7,14.5,0.0091922005571,6.1,38.7
1040,40764.0,18.5,5.5,4.8,9.0,5.5,0.0726931330472,12.1,13.1
1041,98401.0,8.6,10.6,4.8,5.0,10.6,0.0209895052474,17.1,35.6
1042,107995.0,5.3,17.7,2.8,2.4,17.7,0.0278508432616,13.5,35.8
1043,102525.0,4.6,18.6,0.9,1.2,18.6,0.00467482469407,12.6,33.2
1044,87899.0,6.9,14.0,7.7,5.7,14.0,0.0250258888505,9.9,29.1
1045,108601.0,3.2,20.2,3.2,1.2,20.2,0.0174739817551,11.9,36.5
1046,107757.0,8.3,21.6,4.5,2.9,21.6,0.038632531044,5.9,32.5
1047,106917.0,5.7,17.6,4.8,1.6,17.6,0.0289210233593,9.6,37.7
1048,66558.0,10.6,11.2,3.5,6.6,11.2,0.0822017965323,11.8,22.7
1049,9904.0,52.0,0.0,0.0,52.0,0.0,0.0,48.0,0.0
1050,101223.0,4.8,12.7,0.0,2.7,12.7,0.017951098731,16.6,39.8
1051,90000.0,0.0,15.5,17.2,0.0,15.5,0.130434782609,0.0,34.5
1052,42036.0,10.2,7.1,7.4,7.3,7.1,0.0662812306422,8.9,7.6
1053,97147.0,3.5,16.1,1.0,1.1,16.1,0.00810067987849,13.9,31.1
1054,115497.0,13.9,21.0,1.5,9.5,21.0,0.0781341107872,2.7,34.0
1055,89766.0,5.4,20.2,2.9,2.9,20.2,0.046674445741,17.9,23.9
1056,131625.0,8.2,13.2,0.0,2.5,13.2,0.0,0.0,47.8
1057,87031.0,0.0,0.0,14.7,0.0,0.0,0.0,25.3,48.0
1058,96932.0,3.6,23.2,3.6,0.0,23.2,0.0124007936508,11.2,26.6
1059,101875.0,2.9,14.7,6.2,1.8,14.7,0.00829493087558,7.4,38.1
1060,124624.0,2.0,22.1,1.6,0.8,22.1,0.00170179342846,10.1,38.5
1061,103533.0,2.2,16.5,1.7,1.6,16.5,0.0230151650312,14.0,36.4
1062,119423.0,1.6,18.9,2.2,1.5,18.9,0.00370503167204,9.9,40.0
1063,96250.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,39.2
1064,99238.0,2.2,16.5,3.8,1.7,16.5,0.0107112253642,12.0,33.2
1065,60688.0,8.2,9.2,5.9,5.3,9.2,0.0205731080088,15.4,16.5
1066,99635.0,0.0,18.3,1.7,0.0,18.3,0.0,15.1,31.2
1067,114773.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,48.7
1068,122784.0,8.8,14.0,4.6,5.0,14.0,0.00955414012739,4.9,41.4
1069,113125.0,7.3,54.9,12.2,0.0,54.9,0.0,0.0,0.0
1070,106618.0,8.8,15.3,7.2,2.6,15.3,0.0064148253742,7.8,36.3
1071,125978.0,5.5,15.9,1.7,0.7,15.9,0.00773615635179,10.9,41.6
1072,86667.0,4.0,11.7,0.6,0.0,11.7,0.0802103879027,19.0,27.3
1073,74231.0,4.0,12.7,0.6,2.9,12.7,0.0,9.9,27.1
1074,79985.0,4.3,23.6,5.3,1.2,23.6,0.105722070845,18.9,21.9
1075,120030.0,4.0,19.1,1.5,2.6,19.1,0.00606318476758,9.2,40.1
1076,12538.0,43.3,1.1,22.3,29.4,1.1,0.0214752567694,0.6,4.7
1077,157601.0,1.5,16.7,0.0,1.5,16.7,0.0,9.7,50.8
1078,56897.0,10.5,14.3,6.0,5.9,14.3,0.0826323075285,12.5,12.4
1079,149808.0,4.1,14.0,2.6,1.2,14.0,0.00695216907675,3.9,49.5
1080,90592.0,3.2,18.6,2.4,1.9,18.6,0.00747256905032,16.4,27.2
1081,129432.0,7.3,10.1,3.8,4.9,10.1,0.0140252454418,6.5,45.5
1082,94591.0,4.2,16.5,2.6,1.6,16.5,0.00466819879345,14.4,32.2
1083,60911.0,5.4,14.2,5.5,5.1,14.2,0.098196120982,10.9,15.8
1084,156339.0,0.5,15.1,1.5,0.5,15.1,0.0,8.1,51.1
1085,77042.0,5.4,14.2,3.6,2.4,14.2,0.15976443769,11.6,26.0
1086,229632.0,0.7,11.6,2.6,0.0,11.6,0.0,3.9,62.2
1087,102941.0,9.8,15.5,3.4,7.8,15.5,0.034444851594,7.8,35.3
1088,75587.0,6.4,12.7,1.9,1.3,12.7,0.00973137354283,17.7,20.3
1089,82176.0,9.4,15.3,2.2,5.0,15.3,0.0780054644809,13.9,24.6
1090,92009.0,4.5,16.9,2.6,1.5,16.9,0.00350818576679,12.0,30.2
1091,38881.0,14.1,10.4,7.3,10.3,10.4,0.136028781909,6.7,13.9
1092,88244.0,4.6,12.8,2.3,1.9,12.8,0.0214114317357,14.2,30.9
1093,111701.0,3.2,18.7,2.0,1.8,18.7,0.0184030869694,6.3,37.9
1094,92587.0,4.0,17.5,3.5,1.7,17.5,0.0141070389761,15.0,28.0
1095,78919.0,4.9,19.1,3.2,1.9,19.1,0.00673434516032,11.9,21.8
1096,162037.0,3.5,16.6,3.2,0.6,16.6,0.0,8.5,52.9
1097,162679.0,2.6,15.2,1.2,0.6,15.2,0.0,9.9,52.0
1098,123750.0,1.7,16.2,1.2,0.6,16.2,0.00382010765758,11.3,42.8
1099,88968.0,1.1,15.2,2.0,0.8,15.2,0.00624566273421,10.4,29.5
1100,122289.0,4.1,17.1,1.8,1.0,17.1,0.023662061299,9.3,42.3
1101,87946.0,4.8,18.1,1.6,0.7,18.1,0.0422680412371,20.4,25.3
1102,114464.0,4.2,20.7,1.7,1.0,20.7,0.0190848214286,9.1,34.4
1103,91635.0,2.2,20.1,0.0,1.1,20.1,0.0352272727273,9.4,28.2
1104,145972.0,3.2,12.2,4.1,0.0,12.2,0.0,9.4,47.9
1105,110811.0,4.0,15.5,2.7,2.8,15.5,0.0140515222482,14.0,39.6
1106,140255.0,4.1,14.6,3.8,1.9,14.6,0.0384277943499,6.6,47.5
1107,144492.0,3.3,21.3,0.7,0.0,21.3,0.0,13.2,44.8
1108,183846.0,2.7,11.9,2.7,2.0,11.9,0.00265383977442,7.6,57.6
1109,89690.0,11.6,11.8,5.1,5.1,11.8,0.0833258748769,11.8,33.3
1110,74741.0,13.2,13.9,4.2,7.1,13.9,0.0721288515406,8.2,27.7
1111,129702.0,6.5,13.4,3.2,3.6,13.4,0.0104680422748,6.7,45.4
1112,79601.0,3.1,17.9,4.8,2.3,17.9,0.0105832549389,13.6,23.3
1113,104022.0,3.4,16.1,2.6,1.7,16.1,0.0,8.8,34.5
1114,89518.0,5.4,26.0,4.4,3.7,26.0,0.0199239268249,15.8,15.9
1115,34770.0,17.9,9.3,5.3,8.8,9.3,0.300098716683,4.4,16.8
1116,89410.0,7.6,15.2,3.6,4.2,15.2,0.0186664273535,11.5,33.2
1117,131360.0,6.0,22.9,1.0,4.3,22.9,0.0296500324044,7.1,42.6
1118,89494.0,5.9,19.7,4.6,2.0,19.7,0.0688473520249,12.1,23.8
1119,109727.0,6.5,12.6,2.9,2.3,12.6,0.00619380619381,10.0,43.0
1120,228750.0,4.1,12.1,0.7,2.7,12.1,0.00266021765417,6.3,63.7
1121,98669.0,9.8,6.5,3.5,5.8,6.5,0.136350364964,11.6,42.3
1122,107912.0,5.2,16.5,2.0,0.9,16.5,0.01150202977,14.5,36.7
1123,25214.0,20.1,1.9,12.3,13.4,1.9,0.256008044243,6.6,0.5
1124,91949.0,6.7,15.6,5.4,3.5,15.6,0.0155015197568,8.4,33.0
1125,29745.0,21.2,13.7,0.7,16.2,13.7,0.39243697479,5.9,5.5
1126,119433.0,4.8,18.3,2.1,3.0,18.3,0.0191596194503,11.9,41.0
1127,29987.0,10.4,8.8,14.1,7.9,8.8,0.367724206845,6.2,2.1
1128,142705.0,3.2,9.9,3.1,1.7,9.9,0.0321814511341,14.2,46.3
1129,24286.0,26.1,6.5,11.9,15.6,6.5,0.319790002283,5.7,5.8
1130,118710.0,6.1,16.9,1.5,2.8,16.9,0.0310870824483,12.6,40.1
1131,36791.0,11.8,5.3,6.9,8.6,5.3,0.302618328298,7.1,1.8
1132,116566.0,8.3,17.9,2.3,5.7,17.9,0.0117567697793,11.3,38.3
1133,104712.0,9.0,14.9,5.1,6.6,14.9,0.0119096934548,10.3,37.2
1134,31466.0,16.4,5.1,6.4,10.3,5.1,0.249844527363,8.5,7.9
1135,33413.0,16.6,3.7,17.7,12.4,3.7,0.225935343262,11.1,4.3
1136,127478.0,5.4,16.6,1.3,2.4,16.6,0.0294012190749,10.5,42.2
1137,62994.0,15.0,10.1,8.6,11.6,10.1,0.0757475709839,8.8,27.1
1138,34640.0,16.6,3.5,6.5,10.5,3.5,0.345909600299,9.5,7.9
1139,72369.0,7.0,9.0,5.5,3.2,9.0,0.0805894308943,8.0,32.4
1140,25400.0,21.9,1.9,10.0,14.3,1.9,0.378670788253,6.9,2.3
1141,74744.0,8.0,13.2,3.0,5.8,13.2,0.0495550351288,12.2,24.5
1142,20529.0,26.4,2.8,15.2,20.4,2.8,0.359557763179,2.7,0.8
1143,84290.0,9.7,12.7,2.1,3.9,12.7,0.037163971297,12.2,30.7
1144,27763.0,24.4,6.8,9.5,14.9,6.8,0.375385754845,8.4,2.1
1145,72880.0,5.7,13.7,4.1,3.3,13.7,0.0216063879756,9.4,25.3
1146,16768.0,30.6,3.1,14.9,13.2,3.1,0.182572614108,5.1,1.0
1147,79014.0,7.3,12.7,6.3,5.0,12.7,0.0638807269561,9.1,29.8
1148,36630.0,20.2,12.6,9.9,13.6,12.6,0.495344506518,10.6,1.8
1149,24444.0,26.6,8.6,8.4,17.1,8.6,0.179521838304,5.8,6.0
1150,50625.0,19.2,14.0,6.8,9.5,14.0,0.031206171108,13.3,11.4
1151,80380.0,6.9,11.2,3.7,3.0,11.2,0.0598290598291,16.9,26.4
1152,17083.0,29.9,7.1,14.6,19.8,7.1,0.353042198234,2.5,0.7
1153,45996.0,17.7,13.9,6.5,10.9,13.9,0.250250651694,10.7,9.7
1154,19174.0,22.9,2.9,18.2,17.3,2.9,0.443229241617,10.1,0.8
1155,65313.0,11.6,11.5,7.1,4.1,11.5,0.0786589297228,10.5,26.9
1156,20907.0,29.2,0.0,9.3,23.5,0.0,0.312547336531,9.7,0.0
1157,100268.0,4.9,31.1,0.0,4.9,31.1,0.0,42.6,21.3
1158,49688.0,17.1,7.4,0.0,9.6,7.4,0.103761885076,16.7,10.6
1159,43147.0,7.2,7.8,11.8,7.2,7.8,0.104098893949,12.9,1.4
1160,68594.0,14.8,14.8,5.6,8.1,14.8,0.0324274948618,9.0,21.2
1161,39722.0,12.3,4.1,18.8,9.3,4.1,0.0846852693056,7.0,13.3
1162,81118.0,7.6,24.1,2.9,7.6,24.1,0.0194619347453,16.2,22.5
1163,37961.0,16.9,8.7,7.2,9.9,8.7,0.0874248496994,13.0,5.5
1164,37063.0,22.2,10.0,6.2,2.0,10.0,0.0347071583514,2.0,3.5
1165,114722.0,3.1,15.3,2.3,1.4,15.3,0.0448113207547,8.5,38.6
1166,28375.0,20.9,6.7,5.3,10.1,6.7,0.166109625668,4.3,5.5
1167,44389.0,18.7,9.9,2.9,0.0,9.9,0.0246692885234,10.1,10.0
1168,32206.0,15.0,8.4,11.4,10.9,8.4,0.0219830547286,6.1,5.8
1169,19816.0,33.7,4.6,8.3,20.0,4.6,0.246149009745,0.6,4.2
1170,37898.0,10.6,6.7,8.9,5.8,6.7,0.0838939997254,4.6,4.8
1171,46785.0,10.3,13.6,5.5,5.1,13.6,0.137187230371,10.3,12.0
1172,51150.0,12.4,6.2,8.0,10.7,6.2,0.0268304914744,12.8,5.9
1173,33042.0,15.9,2.8,6.9,13.2,2.8,0.0417682926829,6.4,0.0
1174,35601.0,16.5,7.4,5.1,9.7,7.4,0.14024084295,9.0,8.6
1175,30739.0,24.6,6.1,9.0,17.0,6.1,0.0742818289988,9.8,2.8
1176,18850.0,22.5,1.1,13.4,8.6,1.1,0.419711876318,3.9,0.7
1177,43621.0,19.5,8.2,3.9,7.0,8.2,0.0811682154371,13.7,6.6
1178,48350.0,15.0,9.6,2.1,14.1,9.6,0.0324272770625,9.0,9.0
1179,28631.0,20.8,6.4,13.4,11.5,6.4,0.0865270644014,8.2,4.3
1180,21760.0,21.6,4.7,13.7,15.2,4.7,0.438994893846,5.6,2.7
1181,16707.0,30.5,1.1,15.0,19.4,1.1,0.236925744005,3.2,1.8
1182,19920.0,24.7,2.8,15.1,13.3,2.8,0.154810353248,2.6,1.4
1183,31250.0,16.4,6.8,10.8,10.5,6.8,0.306754310755,9.3,3.1
1184,32043.0,18.1,4.9,4.1,9.6,4.9,0.0467905008229,5.0,12.2
1185,38068.0,22.0,9.5,8.3,12.1,9.5,0.0275803722504,5.5,8.0
1186,30359.0,17.8,5.9,9.3,11.5,5.9,0.345351277936,4.6,3.6
1187,17994.0,25.8,2.6,17.1,16.3,2.6,0.0309878062423,6.2,4.1
1188,18855.0,34.0,2.8,11.6,14.5,2.8,0.11423466349,6.3,0.4
1189,42413.0,9.0,7.4,7.2,6.4,7.4,0.155594685449,8.7,8.1
1190,41786.0,11.1,5.3,7.1,10.0,5.3,0.137027491409,13.4,1.0
1191,32649.0,19.8,4.4,7.6,13.1,4.4,0.173393334271,7.9,7.0
1192,23563.0,31.3,5.0,11.1,27.9,5.0,0.0976491862568,0.0,1.2
1193,35301.0,20.9,3.4,5.0,13.5,3.4,0.128460342146,8.8,2.1
1194,31738.0,22.9,5.2,7.7,17.8,5.2,0.310884991297,4.4,2.5
1195,22011.0,19.0,0.0,8.8,14.8,0.0,0.317948717949,7.5,2.4
1196,37228.0,12.9,6.2,7.0,7.4,6.2,0.411545413466,6.2,4.7
1197,26122.0,23.6,6.3,10.0,13.8,6.3,0.317900403769,2.3,5.3
1198,14542.0,29.7,0.4,22.1,26.7,0.4,0.156469669357,5.0,0.0
1199,33352.0,18.8,5.9,8.8,14.1,5.9,0.600111926377,8.8,1.5
1200,34375.0,16.1,13.8,7.5,10.1,13.8,0.536736762098,7.2,4.8
1201,31875.0,21.3,11.2,12.1,13.5,11.2,0.493083807974,8.0,0.0
1202,34320.0,13.0,2.5,7.0,6.7,2.5,0.483280023263,7.2,1.5
1203,32783.0,12.4,8.5,6.2,8.2,8.5,0.587565104167,8.4,2.2
1204,45800.0,15.1,10.8,4.0,8.8,10.8,0.37876802097,12.9,4.6
1205,28830.0,19.2,2.1,9.1,15.8,2.1,0.672021005483,7.6,2.8
1206,22305.0,23.0,3.4,15.8,17.0,3.4,0.614332012964,7.1,1.7
1207,42241.0,16.2,15.2,4.6,12.8,15.2,0.312077922078,5.7,8.9
1208,29375.0,22.9,0.6,5.6,10.2,0.6,0.218636546995,5.2,1.3
1209,26165.0,21.2,5.2,9.9,17.1,5.2,0.567411679885,6.4,3.9
1210,33901.0,12.2,10.2,7.8,7.2,10.2,0.453573814295,8.3,2.6
1211,62555.0,6.0,11.0,5.8,2.4,11.0,0.166928145591,13.3,16.8
1212,60731.0,4.8,13.6,2.4,3.0,13.6,0.0383333333333,11.0,17.1
1213,25268.0,14.8,1.8,13.1,10.2,1.8,0.628624634211,4.8,0.7
1214,36013.0,15.9,3.8,7.9,10.7,3.8,0.605878123315,7.5,3.4
1215,85926.0,3.0,24.3,4.3,1.6,24.3,0.0132293080054,24.7,7.7
1216,37488.0,10.9,6.0,9.3,5.9,6.0,0.433589870904,9.6,2.7
1217,26838.0,18.8,3.9,8.7,15.2,3.9,0.59318210302,3.2,0.6
1218,55203.0,5.3,9.5,9.8,5.3,9.5,0.443053214544,20.8,3.0
1219,29688.0,14.4,4.2,10.8,12.2,4.2,0.718742138365,7.9,0.0
1220,35143.0,10.8,3.0,9.2,6.5,3.0,0.650850681602,9.0,0.8
1221,57454.0,10.8,12.3,8.6,7.3,12.3,0.36257521059,10.7,10.2
1222,49388.0,8.3,13.5,2.7,8.3,13.5,0.39142461964,11.0,3.3
1223,59716.0,6.2,12.5,1.8,5.1,12.5,0.098641049672,10.5,11.0
1224,31318.0,18.8,1.5,10.1,10.0,1.5,0.449902588366,7.6,1.6
1225,137125.0,0.0,23.4,0.0,0.0,23.4,0.074398249453,18.9,36.8
1226,108625.0,1.2,26.9,2.6,0.0,26.9,0.0291666666667,13.6,30.4
1227,58625.0,9.7,12.5,2.3,5.8,12.5,0.245424836601,15.1,5.0
1228,64969.0,3.5,10.9,4.7,0.8,10.9,0.424784346728,27.3,5.6
1229,48925.0,4.2,14.0,4.1,2.4,14.0,0.444612590799,16.4,6.2
1230,62824.0,1.1,20.1,1.8,0.0,20.1,0.0458981798998,10.4,13.5
1231,66017.0,2.2,22.6,4.5,2.2,22.6,0.487402519496,14.9,5.0
1232,46382.0,12.7,15.0,5.4,11.2,15.0,0.301939924906,8.6,5.3
1233,55764.0,5.1,13.3,3.7,2.5,13.3,0.179054856329,8.3,5.6
1234,51447.0,6.6,13.8,5.0,4.2,13.8,0.303331542182,9.6,9.5
1235,51651.0,8.6,16.4,4.4,8.6,16.4,0.350230414747,13.2,2.3
1236,47256.0,6.0,11.8,7.3,4.1,11.8,0.327050997783,17.6,6.8
1237,77367.0,3.1,40.2,3.4,0.0,40.2,0.0676923076923,19.3,3.1
1238,54886.0,0.0,7.9,0.0,0.0,7.9,0.426587301587,20.6,3.9
1239,53158.0,7.0,7.8,2.3,5.3,7.8,0.215344376635,10.2,3.2
1240,68750.0,0.0,19.4,3.8,0.0,19.4,0.212435233161,20.6,4.4
1241,17031.0,33.9,0.0,14.1,20.7,0.0,0.137142034825,2.5,1.3
1242,72283.0,4.9,13.0,0.0,3.2,13.0,0.292501164415,28.3,8.3
1243,43984.0,10.0,14.1,3.3,5.8,14.1,0.238241024214,6.0,4.7
1244,43229.0,0.0,7.7,0.0,0.0,7.7,0.416274377942,6.2,18.4
1245,39420.0,8.4,9.7,2.5,5.2,9.7,0.0660727542687,13.6,0.0
1246,62353.0,5.7,15.4,6.0,3.9,15.4,0.221518987342,25.0,6.0
1247,46537.0,15.3,6.7,2.3,6.7,6.7,0.412318220701,14.9,8.2
1248,43803.0,15.5,3.5,0.0,9.3,3.5,0.294315403423,12.1,2.1
1249,18594.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
1250,53343.0,7.7,6.9,6.2,7.7,6.9,0.303597831444,13.2,4.5
1251,37222.0,10.8,18.7,8.6,8.6,18.7,0.041958041958,10.1,1.8
1252,49420.0,4.2,10.9,3.6,2.4,10.9,0.351269035533,18.9,4.6
1253,78550.0,8.1,12.5,1.7,2.0,12.5,0.0799676898223,9.6,31.0
1254,49844.0,7.2,14.7,4.3,4.9,14.7,0.295390162246,12.6,6.0
1255,14716.0,34.5,0.0,16.5,27.5,0.0,0.128637059724,7.8,0.0
1256,43846.0,3.3,10.9,1.0,1.4,10.9,0.19656833233,8.7,5.5
1257,55694.0,11.5,14.1,8.8,10.0,14.1,0.0277502477701,14.6,14.5
1258,36344.0,23.6,9.8,8.8,13.4,9.8,0.151777137368,8.8,1.2
1259,17344.0,0.0,0.0,0.0,0.0,0.0,0.329032258065,0.0,0.0
1260,33000.0,15.8,3.8,6.8,3.5,3.8,0.160158180919,5.2,10.1
1261,52632.0,9.8,16.6,7.5,5.3,16.6,0.218936877076,11.1,6.2
1262,54261.0,8.3,15.2,4.9,5.3,15.2,0.0778321796387,14.8,7.8
1263,56213.0,9.0,18.1,5.3,2.8,18.1,0.147888657451,14.2,6.4
1264,50268.0,12.2,6.8,0.0,9.1,6.8,0.227608874281,11.1,3.3
1265,37474.0,10.6,7.1,7.9,2.0,7.1,0.0426731078905,9.9,3.3
1266,58125.0,4.2,18.6,8.0,2.9,18.6,0.188491003029,12.3,6.7
1267,53250.0,8.4,12.9,3.6,5.7,12.9,0.100149105368,12.4,4.1
1268,56439.0,4.4,17.1,1.3,2.0,17.1,0.0959037711313,14.9,2.8
1269,47080.0,6.6,9.6,5.6,1.6,9.6,0.0678366520418,13.1,10.0
1270,53629.0,5.2,7.5,8.2,3.0,7.5,0.152398523985,20.9,4.3
1271,36200.0,10.9,5.6,2.0,3.4,5.6,0.182395857849,10.1,4.7
1272,55096.0,7.1,11.9,1.5,0.4,11.9,0.0367788461538,10.0,10.0
1273,41226.0,13.7,9.6,5.6,12.1,9.6,0.088530309638,6.2,7.2
1274,65086.0,6.5,12.6,4.0,0.0,12.6,0.1589958159,16.4,12.6
1275,43085.0,13.0,6.8,3.3,9.6,6.8,0.246278072168,10.7,7.1
1276,52708.0,2.9,0.0,7.0,0.0,0.0,0.011744966443,11.1,8.5
1277,45172.0,0.9,9.7,4.1,0.0,9.7,0.313208703647,11.6,1.4
1278,61467.0,3.1,10.7,6.1,3.1,10.7,0.196004133655,15.0,8.9
1279,21898.0,29.6,0.5,9.9,18.1,0.5,0.169285352255,1.6,0.0
1280,68125.0,5.7,21.4,8.2,5.7,21.4,0.322736304286,11.5,6.4
